,itemID,userID,reviewerID,asin
11409,512,81,A2IFKH3TJ10387,B0013CF4FK
11410,513,81,A2IFKH3TJ10387,B00191PHL6
11416,53,334,AMEZJVXMSEPY0,B0039N3QFQ
11417,69,334,AMEZJVXMSEPY0,B002K9GOPE
11418,93,334,AMEZJVXMSEPY0,B004ZDL1CO
11420,128,334,AMEZJVXMSEPY0,B00BWN6X78
11421,132,334,AMEZJVXMSEPY0,B001BM2M8Y
11422,134,334,AMEZJVXMSEPY0,B0060J6AN6
11423,635,334,AMEZJVXMSEPY0,B00004Z5SM
11425,711,334,AMEZJVXMSEPY0,B00007L6BZ
11426,974,334,AMEZJVXMSEPY0,B004O6M8Z6
11428,16,683,A3NZVCKY68MUFJ,B000FH1J6C
11429,35,683,A3NZVCKY68MUFJ,B002HI9RKM
11430,37,683,A3NZVCKY68MUFJ,B002K9IHJK
11432,46,683,A3NZVCKY68MUFJ,B000WU4H5C
11433,69,683,A3NZVCKY68MUFJ,B002K9GOPE
11434,72,683,A3NZVCKY68MUFJ,B002K9M7MS
11435,125,683,A3NZVCKY68MUFJ,B003VQ8SCW
11436,146,683,A3NZVCKY68MUFJ,B0045Z4PGQ
11437,185,683,A3NZVCKY68MUFJ,B005C95NGK
11438,443,683,A3NZVCKY68MUFJ,B0013CNU6U
11440,545,683,A3NZVCKY68MUFJ,B002M7VZXA
11442,1152,683,A3NZVCKY68MUFJ,B002VUCCNU
11444,14,1601,A3KCKECEO3E2AN,B00D632TA2
11445,30,1601,A3KCKECEO3E2AN,B004NNEI94
11446,40,1601,A3KCKECEO3E2AN,B002M835C8
11447,262,1601,A3KCKECEO3E2AN,B00A750ZHG
11449,335,1601,A3KCKECEO3E2AN,B00007L6C2
11451,441,1601,A3KCKECEO3E2AN,B002M835HI
11452,528,1601,A3KCKECEO3E2AN,B006Y9H0UE
11453,582,1601,A3KCKECEO3E2AN,B0007L1VO6
11455,782,1601,A3KCKECEO3E2AN,B004F9QBE6
11456,890,1601,A3KCKECEO3E2AN,B008DQXLA4
11457,960,1601,A3KCKECEO3E2AN,B004VJSFG2
11458,996,1601,A3KCKECEO3E2AN,B0091Y07Y0
11459,1019,1601,A3KCKECEO3E2AN,B009KBLYEG
11460,1152,1601,A3KCKECEO3E2AN,B002VUCCNU
11461,1423,1601,A3KCKECEO3E2AN,B0006BAFCG
11462,1440,1601,A3KCKECEO3E2AN,B001E76ZFM
11464,15,1727,A2TVJ0YDW3QO63,B0039N7ELS
11466,53,1727,A2TVJ0YDW3QO63,B0039N3QFQ
11467,65,1727,A2TVJ0YDW3QO63,B0085U9B7A
11468,168,1727,A2TVJ0YDW3QO63,B002M7XXAI
11469,173,1727,A2TVJ0YDW3QO63,B0091UBCB6
11471,295,1727,A2TVJ0YDW3QO63,B002K9PIKG
11472,300,1727,A2TVJ0YDW3QO63,B00006B8G0
11473,311,1727,A2TVJ0YDW3QO63,B002K9M6OW
11475,460,1727,A2TVJ0YDW3QO63,B004EWHN0A
11477,587,1727,A2TVJ0YDW3QO63,B0039N7EI6
11478,614,1727,A2TVJ0YDW3QO63,B002R5ARLI
11479,617,1727,A2TVJ0YDW3QO63,B002R5ARNG
11481,1246,1727,A2TVJ0YDW3QO63,B003YC1E1U
11484,45,2214,A18S2VGUH9SCV5,B0091UBCAW
11485,57,2214,A18S2VGUH9SCV5,B000QX77WK
11488,296,2214,A18S2VGUH9SCV5,B00BMLQSNO
11489,456,2214,A18S2VGUH9SCV5,B001JQLHS8
11490,617,2214,A18S2VGUH9SCV5,B002R5ARNG
11491,805,2214,A18S2VGUH9SCV5,B0010YQBJ4
11492,984,2214,A18S2VGUH9SCV5,B000LYAX1G
11494,1075,2214,A18S2VGUH9SCV5,B003SLAAOO
11495,1237,2214,A18S2VGUH9SCV5,B003CP11IU
11496,1506,2214,A18S2VGUH9SCV5,B004I5AQ4S
11499,15,2217,A1F7YU6O5RU432,B0039N7ELS
11500,24,2217,A1F7YU6O5RU432,B0010JEJPC
11503,46,2217,A1F7YU6O5RU432,B000WU4H5C
11504,47,2217,A1F7YU6O5RU432,B005IVL0SC
11505,72,2217,A1F7YU6O5RU432,B002K9M7MS
11506,101,2217,A1F7YU6O5RU432,B004XOK1SU
11507,131,2217,A1F7YU6O5RU432,B007XPBW2K
11510,139,2217,A1F7YU6O5RU432,B003IBHM40
11511,173,2217,A1F7YU6O5RU432,B0091UBCB6
11512,180,2217,A1F7YU6O5RU432,B0028Y43U4
11513,212,2217,A1F7YU6O5RU432,B00BV1XGGM
11514,213,2217,A1F7YU6O5RU432,B00CWZHA6S
11517,254,2217,A1F7YU6O5RU432,B0027CTFBO
11518,281,2217,A1F7YU6O5RU432,B003XDU8PI
11519,311,2217,A1F7YU6O5RU432,B002K9M6OW
11520,324,2217,A1F7YU6O5RU432,B002ECFIDG
11523,379,2217,A1F7YU6O5RU432,B001HA0N2M
11524,470,2217,A1F7YU6O5RU432,B009FFQRBC
11526,616,2217,A1F7YU6O5RU432,B001A3QCEY
11528,679,2217,A1F7YU6O5RU432,B00D7NYJ2W
11530,813,2217,A1F7YU6O5RU432,B0089FA26U
11532,880,2217,A1F7YU6O5RU432,B002ECFILI
11533,1081,2217,A1F7YU6O5RU432,B0013C7K1Q
11534,1351,2217,A1F7YU6O5RU432,B0017DGWIS
11537,2172,2217,A1F7YU6O5RU432,B002FGUDF4
11540,26,2567,A2RIAXGSBP65BJ,B0010T3QT2
11543,204,2567,A2RIAXGSBP65BJ,B00934G9RC
11544,271,2567,A2RIAXGSBP65BJ,B0006VQBTW
11545,287,2567,A2RIAXGSBP65BJ,B004YGBIVQ
11547,319,2567,A2RIAXGSBP65BJ,B003BHFCS4
11548,353,2567,A2RIAXGSBP65BJ,B004EWL86A
11549,587,2567,A2RIAXGSBP65BJ,B0039N7EI6
11553,777,2567,A2RIAXGSBP65BJ,B001PMHURI
11554,889,2567,A2RIAXGSBP65BJ,B0000C0CJQ
11555,960,2567,A2RIAXGSBP65BJ,B004VJSFG2
11557,1093,2567,A2RIAXGSBP65BJ,B00GDDTZ5Y
11558,1506,2567,A2RIAXGSBP65BJ,B004I5AQ4S
11560,15,2652,A1BT6TL7UCIC5Y,B0039N7ELS
11561,46,2652,A1BT6TL7UCIC5Y,B000WU4H5C
11562,70,2652,A1BT6TL7UCIC5Y,B006OI2CFS
11563,106,2652,A1BT6TL7UCIC5Y,B001PV36V8
11566,163,2652,A1BT6TL7UCIC5Y,B009FFXVQQ
11570,278,2652,A1BT6TL7UCIC5Y,B000MUUE86
11571,295,2652,A1BT6TL7UCIC5Y,B002K9PIKG
11572,324,2652,A1BT6TL7UCIC5Y,B002ECFIDG
11573,347,2652,A1BT6TL7UCIC5Y,B002MCZIUG
11576,515,2652,A1BT6TL7UCIC5Y,B0039N3QO2
11577,714,2652,A1BT6TL7UCIC5Y,B002NKMGDO
11579,880,2652,A1BT6TL7UCIC5Y,B002ECFILI
11581,888,2652,A1BT6TL7UCIC5Y,B002PU9T5A
11582,972,2652,A1BT6TL7UCIC5Y,B001B19XPA
11583,1252,2652,A1BT6TL7UCIC5Y,B0046HESE2
11584,1783,2652,A1BT6TL7UCIC5Y,B004HYDH3M
11587,254,2828,A1KDM0N4UCEPHA,B0027CTFBO
11588,335,2828,A1KDM0N4UCEPHA,B00007L6C2
11590,497,2828,A1KDM0N4UCEPHA,B00AGV7T5W
11591,937,2828,A1KDM0N4UCEPHA,B002JG0VT8
11593,1768,2828,A1KDM0N4UCEPHA,B00DC4OJ76
11595,14,2979,A3BZUQXA2QHDI2,B00D632TA2
11597,25,2979,A3BZUQXA2QHDI2,B007TRUWG4
11599,27,2979,A3BZUQXA2QHDI2,B002M8177I
11600,37,2979,A3BZUQXA2QHDI2,B002K9IHJK
11601,39,2979,A3BZUQXA2QHDI2,B003H04A42
11603,41,2979,A3BZUQXA2QHDI2,B00CBAPEYE
11605,64,2979,A3BZUQXA2QHDI2,B00006IBV7
11607,69,2979,A3BZUQXA2QHDI2,B002K9GOPE
11608,149,2979,A3BZUQXA2QHDI2,B000ZHB2HS
11609,182,2979,A3BZUQXA2QHDI2,B003BHLMMY
11610,227,2979,A3BZUQXA2QHDI2,B0009F3P3U
11611,266,2979,A3BZUQXA2QHDI2,B005IMARNA
11612,272,2979,A3BZUQXA2QHDI2,B0035FX5MC
11613,295,2979,A3BZUQXA2QHDI2,B002K9PIKG
11615,348,2979,A3BZUQXA2QHDI2,B003FHF98S
11616,379,2979,A3BZUQXA2QHDI2,B001HA0N2M
11618,435,2979,A3BZUQXA2QHDI2,B001OHWSBM
11619,439,2979,A3BZUQXA2QHDI2,B001KNK58S
11620,487,2979,A3BZUQXA2QHDI2,B003FHBPRM
11621,497,2979,A3BZUQXA2QHDI2,B00AGV7T5W
11622,628,2979,A3BZUQXA2QHDI2,B005IMARK8
11623,650,2979,A3BZUQXA2QHDI2,B002M7XQ2S
11624,706,2979,A3BZUQXA2QHDI2,B005IIR8HM
11626,818,2979,A3BZUQXA2QHDI2,B00ASHH602
11627,880,2979,A3BZUQXA2QHDI2,B002ECFILI
11628,889,2979,A3BZUQXA2QHDI2,B0000C0CJQ
11629,973,2979,A3BZUQXA2QHDI2,B000SHR71A
11631,1208,2979,A3BZUQXA2QHDI2,B00007LVCN
11632,1275,2979,A3BZUQXA2QHDI2,B00291O7A2
11636,37,3240,A3DZFEICHK5LF2,B002K9IHJK
11637,56,3240,A3DZFEICHK5LF2,B0092KZ85Q
11638,64,3240,A3DZFEICHK5LF2,B00006IBV7
11640,213,3240,A3DZFEICHK5LF2,B00CWZHA6S
11641,217,3240,A3DZFEICHK5LF2,B00AQ2AGRY
11642,218,3240,A3DZFEICHK5LF2,B004DM8VKW
11643,309,3240,A3DZFEICHK5LF2,B0015DVEZQ
11645,543,3240,A3DZFEICHK5LF2,B005GQIPKK
11646,614,3240,A3DZFEICHK5LF2,B002R5ARLI
11647,632,3240,A3DZFEICHK5LF2,B00EOV3FVC
11648,817,3240,A3DZFEICHK5LF2,B0063B8B92
11650,964,3240,A3DZFEICHK5LF2,B004LY27PW
11651,1207,3240,A3DZFEICHK5LF2,B00GDDUR3S
11652,1245,3240,A3DZFEICHK5LF2,B004GCSHX0
11654,2080,3240,A3DZFEICHK5LF2,B0006HVPV0
11657,72,3441,AFVDHQ4W359NH,B002K9M7MS
11658,183,3441,AFVDHQ4W359NH,B002XYO84U
11661,380,3441,AFVDHQ4W359NH,B0000538AC
11663,461,3441,AFVDHQ4W359NH,B004JCT47U
11664,487,3441,AFVDHQ4W359NH,B003FHBPRM
11665,548,3441,AFVDHQ4W359NH,B00CRGP8B6
11666,617,3441,AFVDHQ4W359NH,B002R5ARNG
11671,72,3485,ACR4HKUT808U1,B002K9M7MS
11673,93,3485,ACR4HKUT808U1,B004ZDL1CO
11674,106,3485,ACR4HKUT808U1,B001PV36V8
11675,146,3485,ACR4HKUT808U1,B0045Z4PGQ
11677,287,3485,ACR4HKUT808U1,B004YGBIVQ
11681,389,3485,ACR4HKUT808U1,B003VNE25M
11682,460,3485,ACR4HKUT808U1,B004EWHN0A
11684,489,3485,ACR4HKUT808U1,B004EQEB8S
11685,617,3485,ACR4HKUT808U1,B002R5ARNG
11686,700,3485,ACR4HKUT808U1,B00G2UD2P2
11687,840,3485,ACR4HKUT808U1,B004GEC2IY
11688,1151,3485,ACR4HKUT808U1,B002JFQKMG
11689,2280,3485,ACR4HKUT808U1,B002FKZ4UO
11690,13,28,A1VY5QPC8G6EUB,B00006IFKU
11691,197,28,A1VY5QPC8G6EUB,B0012YVGOW
11692,198,28,A1VY5QPC8G6EUB,B000REY6LI
11693,199,28,A1VY5QPC8G6EUB,B002BYKKUS
11696,13,84,A22VNXHU6IZ5MT,B00006IFKU
11697,112,84,A22VNXHU6IZ5MT,B0085IPZGS
11699,226,84,A22VNXHU6IZ5MT,B002M83WRG
11700,287,84,A22VNXHU6IZ5MT,B004YGBIVQ
11702,323,84,A22VNXHU6IZ5MT,B00006IFKW
11703,347,84,A22VNXHU6IZ5MT,B002MCZIUG
11704,397,84,A22VNXHU6IZ5MT,B000BOBWRA
11705,422,84,A22VNXHU6IZ5MT,B004U9TEEA
11706,447,84,A22VNXHU6IZ5MT,B003H04AEM
11708,521,84,A22VNXHU6IZ5MT,B002FB63EO
11709,522,84,A22VNXHU6IZ5MT,B000P6L92C
11710,523,84,A22VNXHU6IZ5MT,B007W7SGLO
11711,524,84,A22VNXHU6IZ5MT,B004D44UYQ
11712,525,84,A22VNXHU6IZ5MT,B004VJSFA8
11713,526,84,A22VNXHU6IZ5MT,B000Z2UEAE
11714,527,84,A22VNXHU6IZ5MT,B00DGY5IPY
11716,13,165,AYB4ELCS5AM8P,B00006IFKU
11717,14,165,AYB4ELCS5AM8P,B00D632TA2
11718,58,165,AYB4ELCS5AM8P,B000X8U4KU
11719,96,165,AYB4ELCS5AM8P,B001CE3AQY
11720,101,165,AYB4ELCS5AM8P,B004XOK1SU
11721,112,165,AYB4ELCS5AM8P,B0085IPZGS
11725,164,165,AYB4ELCS5AM8P,B001PMJXD2
11726,212,165,AYB4ELCS5AM8P,B00BV1XGGM
11727,213,165,AYB4ELCS5AM8P,B00CWZHA6S
11728,215,165,AYB4ELCS5AM8P,B00CPXDK2U
11731,224,165,AYB4ELCS5AM8P,B00AQ2BZZQ
11732,227,165,AYB4ELCS5AM8P,B0009F3P3U
11733,242,165,AYB4ELCS5AM8P,B00CPXF3CA
11735,375,165,AYB4ELCS5AM8P,B0085IPYO6
11736,378,165,AYB4ELCS5AM8P,B00D7NYF62
11737,403,165,AYB4ELCS5AM8P,B0010XUO52
11741,527,165,AYB4ELCS5AM8P,B00DGY5IPY
11742,530,165,AYB4ELCS5AM8P,B00COHAJXA
11744,612,165,AYB4ELCS5AM8P,B000087KUA
11745,630,165,AYB4ELCS5AM8P,B004TQ0O66
11746,645,165,AYB4ELCS5AM8P,B0006SV7Q2
11747,657,165,AYB4ELCS5AM8P,B00006IFHD
11748,661,165,AYB4ELCS5AM8P,B00006JNJ8
11749,721,165,AYB4ELCS5AM8P,B008DQXNDE
11752,743,165,AYB4ELCS5AM8P,B002V1H5UY
11753,830,165,AYB4ELCS5AM8P,B000NHZ3IY
11754,831,165,AYB4ELCS5AM8P,B007P8DKZ2
11755,832,165,AYB4ELCS5AM8P,B00006IFM8
11756,833,165,AYB4ELCS5AM8P,B00006IF6W
11757,834,165,AYB4ELCS5AM8P,B00006IFMC
11758,835,165,AYB4ELCS5AM8P,B000FD5818
11759,836,165,AYB4ELCS5AM8P,B00G4TYT1C
11760,837,165,AYB4ELCS5AM8P,B00006IFLD
11761,838,165,AYB4ELCS5AM8P,B00D4613Y4
11762,839,165,AYB4ELCS5AM8P,B00006IATH
11769,13,254,A10ZBR6O8S8OCY,B00006IFKU
11770,32,254,A10ZBR6O8S8OCY,B002K9M8RC
11771,69,254,A10ZBR6O8S8OCY,B002K9GOPE
11772,71,254,A10ZBR6O8S8OCY,B005J7Y6GS
11773,74,254,A10ZBR6O8S8OCY,B004412E8W
11774,101,254,A10ZBR6O8S8OCY,B004XOK1SU
11775,112,254,A10ZBR6O8S8OCY,B0085IPZGS
11776,135,254,A10ZBR6O8S8OCY,B001IYU0O8
11777,178,254,A10ZBR6O8S8OCY,B002JG0DMS
11778,224,254,A10ZBR6O8S8OCY,B00AQ2BZZQ
11779,254,254,A10ZBR6O8S8OCY,B0027CTFBO
11781,311,254,A10ZBR6O8S8OCY,B002K9M6OW
11782,326,254,A10ZBR6O8S8OCY,B002V3SSBW
11783,348,254,A10ZBR6O8S8OCY,B003FHF98S
11784,378,254,A10ZBR6O8S8OCY,B00D7NYF62
11785,379,254,A10ZBR6O8S8OCY,B001HA0N2M
11786,380,254,A10ZBR6O8S8OCY,B0000538AC
11787,427,254,A10ZBR6O8S8OCY,B002M7U04U
11788,694,254,A10ZBR6O8S8OCY,B00BLVLHLI
11789,772,254,A10ZBR6O8S8OCY,B003QQYV78
11790,838,254,A10ZBR6O8S8OCY,B00D4613Y4
11791,889,254,A10ZBR6O8S8OCY,B0000C0CJQ
11792,1049,254,A10ZBR6O8S8OCY,B00005JAFA
11793,1058,254,A10ZBR6O8S8OCY,B00916ULL2
11794,1059,254,A10ZBR6O8S8OCY,B00004U8RE
11795,1060,254,A10ZBR6O8S8OCY,B000ZHEVZ8
11799,13,355,A2UOHALGF2X77Q,B00006IFKU
11800,15,355,A2UOHALGF2X77Q,B0039N7ELS
11801,42,355,A2UOHALGF2X77Q,B00G411O8G
11802,57,355,A2UOHALGF2X77Q,B000QX77WK
11804,124,355,A2UOHALGF2X77Q,B00006IEI4
11805,140,355,A2UOHALGF2X77Q,B00AQ2C21C
11809,212,355,A2UOHALGF2X77Q,B00BV1XGGM
11810,254,355,A2UOHALGF2X77Q,B0027CTFBO
11811,267,355,A2UOHALGF2X77Q,B006Y7WZG0
11812,286,355,A2UOHALGF2X77Q,B0017D5Z40
11813,612,355,A2UOHALGF2X77Q,B000087KUA
11814,663,355,A2UOHALGF2X77Q,B000TINEFG
11816,1026,355,A2UOHALGF2X77Q,B005ST26TG
11817,1081,355,A2UOHALGF2X77Q,B0013C7K1Q
11818,1148,355,A2UOHALGF2X77Q,B001IKKIVW
11819,1227,355,A2UOHALGF2X77Q,B0006HV17S
11821,1252,355,A2UOHALGF2X77Q,B0046HESE2
11822,1253,355,A2UOHALGF2X77Q,B000LY8B3S
11824,13,395,A1MLM20GT0JQW,B00006IFKU
11825,74,395,A1MLM20GT0JQW,B004412E8W
11827,106,395,A1MLM20GT0JQW,B001PV36V8
11829,234,395,A1MLM20GT0JQW,B00E3KP79C
11831,288,395,A1MLM20GT0JQW,B0013CM584
11832,480,395,A1MLM20GT0JQW,B004VJSEZ4
11833,700,395,A1MLM20GT0JQW,B00G2UD2P2
11834,13,566,ATANE2SC44592,B00006IFKU
11835,141,566,ATANE2SC44592,B00005C55O
11836,208,566,ATANE2SC44592,B004VJSEPO
11838,378,566,ATANE2SC44592,B00D7NYF62
11839,403,566,ATANE2SC44592,B0010XUO52
11840,462,566,ATANE2SC44592,B004YQZPVA
11841,485,566,ATANE2SC44592,B00FW6RRW6
11843,573,566,ATANE2SC44592,B00D7NYKRQ
11844,630,566,ATANE2SC44592,B004TQ0O66
11845,726,566,ATANE2SC44592,B007XPBW1G
11846,746,566,ATANE2SC44592,B00006IDMJ
11848,782,566,ATANE2SC44592,B004F9QBE6
11849,838,566,ATANE2SC44592,B00D4613Y4
11851,13,597,A3OXHLG6DIBRW8,B00006IFKU
11853,50,597,A3OXHLG6DIBRW8,B000093L22
11854,53,597,A3OXHLG6DIBRW8,B0039N3QFQ
11855,80,597,A3OXHLG6DIBRW8,B0058M2YLS
11856,85,597,A3OXHLG6DIBRW8,B005GQKNL4
11858,95,597,A3OXHLG6DIBRW8,B0036D5XGO
11859,106,597,A3OXHLG6DIBRW8,B001PV36V8
11860,112,597,A3OXHLG6DIBRW8,B0085IPZGS
11861,141,597,A3OXHLG6DIBRW8,B00005C55O
11863,154,597,A3OXHLG6DIBRW8,B00FZ8ZRKU
11864,165,597,A3OXHLG6DIBRW8,B0000TIMUG
11865,183,597,A3OXHLG6DIBRW8,B002XYO84U
11866,224,597,A3OXHLG6DIBRW8,B00AQ2BZZQ
11867,227,597,A3OXHLG6DIBRW8,B0009F3P3U
11868,239,597,A3OXHLG6DIBRW8,B00005MITU
11870,297,597,A3OXHLG6DIBRW8,B00A9S3KX2
11871,318,597,A3OXHLG6DIBRW8,B00464E5P2
11872,326,597,A3OXHLG6DIBRW8,B002V3SSBW
11873,336,597,A3OXHLG6DIBRW8,B006JKUWNU
11874,358,597,A3OXHLG6DIBRW8,B000MFHX3U
11875,370,597,A3OXHLG6DIBRW8,B002ONCDH4
11877,403,597,A3OXHLG6DIBRW8,B0010XUO52
11878,407,597,A3OXHLG6DIBRW8,B000JCTH2Q
11879,424,597,A3OXHLG6DIBRW8,B00006IFCX
11880,470,597,A3OXHLG6DIBRW8,B009FFQRBC
11881,473,597,A3OXHLG6DIBRW8,B001PME0VM
11882,477,597,A3OXHLG6DIBRW8,B003WP2UOY
11883,525,597,A3OXHLG6DIBRW8,B004VJSFA8
11884,559,597,A3OXHLG6DIBRW8,B00CO8KZHY
11885,562,597,A3OXHLG6DIBRW8,B000050FZP
11886,565,597,A3OXHLG6DIBRW8,B0006B088W
11888,629,597,A3OXHLG6DIBRW8,B005SG9B88
11890,663,597,A3OXHLG6DIBRW8,B000TINEFG
11892,688,597,A3OXHLG6DIBRW8,B0003WN0DO
11893,712,597,A3OXHLG6DIBRW8,B001PM6RX6
11894,721,597,A3OXHLG6DIBRW8,B008DQXNDE
11895,724,597,A3OXHLG6DIBRW8,B003E1S2K2
11896,726,597,A3OXHLG6DIBRW8,B007XPBW1G
11897,734,597,A3OXHLG6DIBRW8,B00AWHS7YC
11899,805,597,A3OXHLG6DIBRW8,B0010YQBJ4
11900,838,597,A3OXHLG6DIBRW8,B00D4613Y4
11902,888,597,A3OXHLG6DIBRW8,B002PU9T5A
11903,901,597,A3OXHLG6DIBRW8,B00FX51WJK
11904,946,597,A3OXHLG6DIBRW8,B000VXO4L2
11905,994,597,A3OXHLG6DIBRW8,B000FPGP4U
11906,1030,597,A3OXHLG6DIBRW8,B00006JNMK
11907,1085,597,A3OXHLG6DIBRW8,B0006HVU8S
11908,1121,597,A3OXHLG6DIBRW8,B006YCJZ3G
11909,1148,597,A3OXHLG6DIBRW8,B001IKKIVW
11910,1166,597,A3OXHLG6DIBRW8,B009SM8EFO
11911,1218,597,A3OXHLG6DIBRW8,B000YAUDSU
11913,1337,597,A3OXHLG6DIBRW8,B00E3MXVGG
11914,1358,597,A3OXHLG6DIBRW8,B000JEAAP2
11915,1367,597,A3OXHLG6DIBRW8,B007ZLALUG
11916,1439,597,A3OXHLG6DIBRW8,B005A09UCY
11917,1469,597,A3OXHLG6DIBRW8,B00006IDV6
11918,1485,597,A3OXHLG6DIBRW8,B000SAF07K
11919,1499,597,A3OXHLG6DIBRW8,B001167XXY
11920,1548,597,A3OXHLG6DIBRW8,B00GGBCRU8
11921,1549,597,A3OXHLG6DIBRW8,B0007L1VLO
11922,1571,597,A3OXHLG6DIBRW8,B0007KI6PE
11923,1588,597,A3OXHLG6DIBRW8,B002PIUTSS
11924,1589,597,A3OXHLG6DIBRW8,B003YC1E0Q
11925,1590,597,A3OXHLG6DIBRW8,B0019UGCMU
11926,1591,597,A3OXHLG6DIBRW8,B00DCD78S4
11927,1592,597,A3OXHLG6DIBRW8,B001AVPQ48
11928,1593,597,A3OXHLG6DIBRW8,B001B0GWKU
11929,1594,597,A3OXHLG6DIBRW8,B0007RXD7S
11930,1595,597,A3OXHLG6DIBRW8,B002R0BFAA
11931,1596,597,A3OXHLG6DIBRW8,B000A3IAHM
11932,1597,597,A3OXHLG6DIBRW8,B00006IFIR
11933,1598,597,A3OXHLG6DIBRW8,B0000C0CIR
11941,13,678,A2BWY08L8HCXH8,B00006IFKU
11944,365,678,A2BWY08L8HCXH8,B00006IFAQ
11946,1218,678,A2BWY08L8HCXH8,B000YAUDSU
11948,13,769,A2DEQA3D2GHFGE,B00006IFKU
11949,97,769,A2DEQA3D2GHFGE,B003RL7RRS
11950,188,769,A2DEQA3D2GHFGE,B00006IEIO
11951,419,769,A2DEQA3D2GHFGE,B00006IBK2
11952,1122,769,A2DEQA3D2GHFGE,B00006IEJC
11953,1336,769,A2DEQA3D2GHFGE,B001AZ1D3C
11954,1747,769,A2DEQA3D2GHFGE,B008SDGKVE
11956,13,986,A1VHERKT2KX0MO,B00006IFKU
11958,317,986,A1VHERKT2KX0MO,B00006B8FZ
11959,814,986,A1VHERKT2KX0MO,B000083E73
11960,1175,986,A1VHERKT2KX0MO,B001P80ESE
11961,1708,986,A1VHERKT2KX0MO,B000Y52D5G
11962,1882,986,A1VHERKT2KX0MO,B000B02BEM
11963,13,1333,ACQIIMRZNNG89,B00006IFKU
11964,418,1333,ACQIIMRZNNG89,B00309RVJ6
11965,550,1333,ACQIIMRZNNG89,B00125Q75Y
11966,832,1333,ACQIIMRZNNG89,B00006IFM8
11967,1006,1333,ACQIIMRZNNG89,B000I4YGEO
11968,1483,1333,ACQIIMRZNNG89,B00A8YIA3W
11969,1520,1333,ACQIIMRZNNG89,B000GGY9LY
11973,2029,1333,ACQIIMRZNNG89,B000F004RO
11974,13,1432,A3VVKC910FN4EK,B00006IFKU
11975,31,1432,A3VVKC910FN4EK,B001B0GH9Q
11976,36,1432,A3VVKC910FN4EK,B0061ZPD00
11977,58,1432,A3VVKC910FN4EK,B000X8U4KU
11978,140,1432,A3VVKC910FN4EK,B00AQ2C21C
11980,288,1432,A3VVKC910FN4EK,B0013CM584
11981,363,1432,A3VVKC910FN4EK,B006W0HQ54
11982,470,1432,A3VVKC910FN4EK,B009FFQRBC
11983,560,1432,A3VVKC910FN4EK,B00006IFKT
11984,628,1432,A3VVKC910FN4EK,B005IMARK8
11988,1130,1432,A3VVKC910FN4EK,B00AHV7MJO
11989,13,1441,A6XDZ1MJ0B1A2,B00006IFKU
11992,97,1441,A6XDZ1MJ0B1A2,B003RL7RRS
11993,124,1441,A6XDZ1MJ0B1A2,B00006IEI4
11994,191,1441,A6XDZ1MJ0B1A2,B00006IEDY
11995,516,1441,A6XDZ1MJ0B1A2,B0006HUQ9M
11996,560,1441,A6XDZ1MJ0B1A2,B00006IFKT
11997,595,1441,A6XDZ1MJ0B1A2,B004N4HDHM
11999,1909,1441,A6XDZ1MJ0B1A2,B00006JNU2
12000,13,1739,A11I1I9QLMAM1A,B00006IFKU
12001,14,1739,A11I1I9QLMAM1A,B00D632TA2
12002,82,1739,A11I1I9QLMAM1A,B00006IF6J
12003,84,1739,A11I1I9QLMAM1A,B00548SAP0
12004,108,1739,A11I1I9QLMAM1A,B0085IQ28I
12006,133,1739,A11I1I9QLMAM1A,B0085IQ1MA
12007,137,1739,A11I1I9QLMAM1A,B00D3EWHU6
12008,142,1739,A11I1I9QLMAM1A,B003IBC66E
12010,150,1739,A11I1I9QLMAM1A,B00FZ8ZUGG
12011,154,1739,A11I1I9QLMAM1A,B00FZ8ZRKU
12013,209,1739,A11I1I9QLMAM1A,B00D7H8XB6
12014,212,1739,A11I1I9QLMAM1A,B00BV1XGGM
12015,213,1739,A11I1I9QLMAM1A,B00CWZHA6S
12016,224,1739,A11I1I9QLMAM1A,B00AQ2BZZQ
12017,297,1739,A11I1I9QLMAM1A,B00A9S3KX2
12018,326,1739,A11I1I9QLMAM1A,B002V3SSBW
12020,364,1739,A11I1I9QLMAM1A,B00ATZJ746
12021,375,1739,A11I1I9QLMAM1A,B0085IPYO6
12022,559,1739,A11I1I9QLMAM1A,B00CO8KZHY
12023,612,1739,A11I1I9QLMAM1A,B000087KUA
12024,679,1739,A11I1I9QLMAM1A,B00D7NYJ2W
12025,726,1739,A11I1I9QLMAM1A,B007XPBW1G
12026,728,1739,A11I1I9QLMAM1A,B00D46117S
12028,783,1739,A11I1I9QLMAM1A,B00006ICF7
12031,879,1739,A11I1I9QLMAM1A,B00FZ906KA
12033,947,1739,A11I1I9QLMAM1A,B00ATM1N9Q
12036,1282,1739,A11I1I9QLMAM1A,B008HSJ08K
12039,1705,1739,A11I1I9QLMAM1A,B000GOZRKS
12041,13,2226,A4UGMKUSX9XHI,B00006IFKU
12044,310,2226,A4UGMKUSX9XHI,B00BMLQRQC
12045,339,2226,A4UGMKUSX9XHI,B004DMAZOC
12046,546,2226,A4UGMKUSX9XHI,B001A1PKEY
12047,702,2226,A4UGMKUSX9XHI,B005J31B0Q
12048,706,2226,A4UGMKUSX9XHI,B005IIR8HM
12049,736,2226,A4UGMKUSX9XHI,B003I869CY
12050,743,2226,A4UGMKUSX9XHI,B002V1H5UY
